bedrijf,functie,plaats,datum,zoekterm,al_in_pool,vacature_url,bedrijf_linkedin,vacature_id
Haystack People,Customer Support Specialist,Haarlem,2026-09-18,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-specialist-at-haystack-people-4467860501,https://nl.linkedin.com/company/haystack-people,4467860501
HCI - Health Cloud Initiative,Customer Service Medewerker,Haarlem,2026-09-09,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-health-cloud-initiative-4463836184,https://nl.linkedin.com/company/healthcloudinitiative,4463836184
HeatTransformers,Sales Agent (Commercieel Adviseur),Woerden,2026-07-09,klantadviseur,nee,https://nl.linkedin.com/jobs/view/sales-agent-commercieel-adviseur-at-heattransformers-4438607247,https://nl.linkedin.com/company/heattransformers,4438607247
Hedin Automotive NL,"Service Adviseur Citroën, Fiat, Opel en Peugeot",Assen,2026-07-18,klantadviseur,nee,https://nl.linkedin.com/jobs/view/service-adviseur-citro%C3%ABn-fiat-opel-en-peugeot-at-hedin-automotive-nl-4441383567,https://nl.linkedin.com/company/hedin-automotive-nl,4441383567
Hedin Automotive NL,"Service Adviseur Kia, Fiat en Opel",Wormerveer,2026-07-24,klantadviseur,nee,https://nl.linkedin.com/jobs/view/service-adviseur-kia-fiat-en-opel-at-hedin-automotive-nl-4444601097,https://nl.linkedin.com/company/hedin-automotive-nl,4444601097
Hedin Automotive NL,"Medewerker Klantcontact Kia, Fiat, Opel, Jeep en Alfa Romeo",Wormerveer,2026-07-29,klantadviseur,nee,https://nl.linkedin.com/jobs/view/medewerker-klantcontact-kia-fiat-opel-jeep-en-alfa-romeo-at-hedin-automotive-nl-4446078433,https://nl.linkedin.com/company/hedin-automotive-nl,4446078433
Hedin Automotive NL,"Service Support Medewerker Citroën, Fiat, Opel, Peugeot en Jeep",Hoogeveen,2026-08-14,klantadviseur,nee,https://nl.linkedin.com/jobs/view/service-support-medewerker-citro%C3%ABn-fiat-opel-peugeot-en-jeep-at-hedin-automotive-nl-4453719146,https://nl.linkedin.com/company/hedin-automotive-nl,4453719146
Hedin Automotive NL,Parts Medewerker,Breda,2026-09-04,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/parts-medewerker-at-hedin-automotive-nl-4462306627,https://nl.linkedin.com/company/hedin-automotive-nl,4462306627
Hedin Automotive NL,Service Adviseur Klantcontact BMW en MINI,Breda,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/service-adviseur-klantcontact-bmw-en-mini-at-hedin-automotive-nl-4464171079,https://nl.linkedin.com/company/hedin-automotive-nl,4464171079
Hedin Automotive NL,"Verkoopadviseur Kia, Fiat en Opel",Wormerveer,2026-09-11,klantadviseur,nee,https://nl.linkedin.com/jobs/view/verkoopadviseur-kia-fiat-en-opel-at-hedin-automotive-nl-4465121885,https://nl.linkedin.com/company/hedin-automotive-nl,4465121885
Hedin Automotive NL,Service Support Medewerker BMW en MINI,Breda,2026-09-21,klantadviseur,nee,https://nl.linkedin.com/jobs/view/service-support-medewerker-bmw-en-mini-at-hedin-automotive-nl-4468761964,https://nl.linkedin.com/company/hedin-automotive-nl,4468761964
Hemelaer,Orderpicker (binnenland),Binnenland,2026-08-07,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/orderpicker-binnenland-at-hemelaer-4450301015,https://be.linkedin.com/company/hemelaer-nv,4450301015
Hemubo,Support medewerker ICT,Almere,2026-09-17,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/support-medewerker-ict-at-hemubo-4457974171,https://nl.linkedin.com/company/hemubo,4457974171
Herbalife,Customer Service Representative with English and Dutch - Netherlands and Belgium,Utrecht,2026-09-04,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-with-english-and-dutch-netherlands-and-belgium-at-herbalife-4434132710,https://www.linkedin.com/company/herbalife,4434132710
Hertz,Customer Service Representative,Amstelveen,2026-09-09,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-at-hertz-4463855254,https://www.linkedin.com/company/hertz,4463855254
Hertz,Customer Service Representative,Amstelveen,2026-09-11,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-at-hertz-4464561778,https://www.linkedin.com/company/hertz,4464561778
Heuschen &amp; Schrouff Oriental Food,(Junior) Commercieel Medewerker Binnendienst,Landgraaf,2026-06-15,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/junior-commercieel-medewerker-binnendienst-at-heuschen-schrouff-oriental-food-4430407283,https://www.linkedin.com/company/heuschenschrouff,4430407283
Hilti Nederland BV,Customer Service Agent,Berkel en Rodenrijs,2026-07-07,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-agent-at-hilti-nederland-bv-4432261574,https://nl.linkedin.com/company/hilti-nederland-bv,4432261574
Hisense Benelux,Account Manager Online Retail,Duiven,2026-08-28,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/account-manager-online-retail-at-hisense-benelux-4458072494,https://nl.linkedin.com/company/hisense-benelux,4458072494
Holland &amp; Barrett Benelux,Customer Service Advisor,Amsterdam,2026-08-05,klantadviseur,nee,https://nl.linkedin.com/jobs/view/customer-service-advisor-at-holland-barrett-benelux-4449659814,https://nl.linkedin.com/company/holland-barrett-benelux,4449659814
Homefashion Group B.V.,E commerce Specialist - Merchandising &amp; Content,Geertruidenberg,2026-08-18,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-specialist-merchandising-content-at-homefashion-group-b-v-4454176840,https://nl.linkedin.com/company/homefashion-group-b-v-,4454176840
Homefashion Group B.V.,Meewerkstage E-commerce bij Kwantum,Tilburg,2026-09-15,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/meewerkstage-e-commerce-bij-kwantum-at-homefashion-group-b-v-4466943892,https://nl.linkedin.com/company/homefashion-group-b-v-,4466943892
Hostnet,Client Manager - Websites,Amsterdam,2026-09-15,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/client-manager-websites-at-hostnet-bv-4454747392,https://nl.linkedin.com/company/hostnet-bv,4454747392
Hotelprofessionals,Front Office Ambassador,Aalsmeer,2026-06-04,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-ambassador-at-hotelprofessionals-4424395222,https://nl.linkedin.com/company/hotelprofessionals,4424395222
Hotelprofessionals,Front Office Agent,Hoofddorp,2026-07-14,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-agent-at-hotelprofessionals-4439952253,https://nl.linkedin.com/company/hotelprofessionals,4439952253
Hotelprofessionals,Guest Service Agent | Fulltime,Amsterdam,2026-07-17,customer service,nee,https://nl.linkedin.com/jobs/view/guest-service-agent-fulltime-at-hotelprofessionals-4441181714,https://nl.linkedin.com/company/hotelprofessionals,4441181714
Hotelprofessionals,Front Office Agent (FULL-TIME),Amsterdam,2026-08-20,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-agent-full-time-at-hotelprofessionals-4455691003,https://nl.linkedin.com/company/hotelprofessionals,4455691003
Hotelprofessionals,Guest Relations Medewerker,Amsterdam,2026-08-24,customer service,nee,https://nl.linkedin.com/jobs/view/guest-relations-medewerker-at-hotelprofessionals-4457402162,https://nl.linkedin.com/company/hotelprofessionals,4457402162
Hotelprofessionals,Front Office Associate - Corendon Amsterdam New West,Amsterdam,2026-08-25,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-associate-corendon-amsterdam-new-west-at-hotelprofessionals-4457645632,https://nl.linkedin.com/company/hotelprofessionals,4457645632
Hotelprofessionals,Front Office Agent (Full-time),Amsterdam,2026-08-27,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-agent-full-time-at-hotelprofessionals-4458904240,https://nl.linkedin.com/company/hotelprofessionals,4458904240
Hotelprofessionals,Front Office Agent FT,Amsterdam,2026-08-29,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-agent-ft-at-hotelprofessionals-4459482286,https://nl.linkedin.com/company/hotelprofessionals,4459482286
Hotelprofessionals,Front Office Agent,Amsterdam,2026-09-01,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-agent-at-hotelprofessionals-4460687329,https://nl.linkedin.com/company/hotelprofessionals,4460687329
Hotelprofessionals,Guest Service Agent,Amsterdam,2026-09-21,customer service,nee,https://nl.linkedin.com/jobs/view/guest-service-agent-at-hotelprofessionals-4468781335,https://nl.linkedin.com/company/hotelprofessionals,4468781335
HUGO BOSS,Service &amp; Process Assistant - Commercial Operations (m/f) I Fulltime (40h),Amsterdam Area,2026-09-04,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/service-process-assistant-commercial-operations-m-f-i-fulltime-40h-at-hugo-boss-4461195761,https://de.linkedin.com/company/hugo-boss,4461195761
"Hunter Douglas, Inc.",Customer Service Representative,Boxtel,2026-09-17,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-at-hunter-douglas-inc-4439193599,https://www.linkedin.com/company/hunter-douglas-us,4439193599
Husol Zonwering,Commercieel Medewerker Binnendienst,Genemuiden,2026-09-18,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-at-husol-zonwering-4469150276,https://nl.linkedin.com/company/husol-zonwering-rolluiken,4469150276
Hyatt Regency,Front Office Host / Receptionist,Amsterdam,2026-09-01,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-host-receptionist-at-hyatt-regency-4461772155,https://www.linkedin.com/company/hyatt-regency,4461772155
iBOOD.com,Specialist Retouren &amp; Garanties,Amsterdam,2026-06-02,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/specialist-retouren-garanties-at-ibood-com-4419282505,https://nl.linkedin.com/company/ibood.com,4419282505
Icetubs,Webflow &amp; Shopify Developer,Amsterdam-West,2026-07-13,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/webflow-shopify-developer-at-icetubs-4440044522,https://nl.linkedin.com/company/icetubs,4440044522
ID-ware,Logistiek Medewerker,Den Haag,2026-09-14,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/logistiek-medewerker-at-id-ware-4464773907,https://nl.linkedin.com/company/id-ware,4464773907
IGO Promo NL,Customer Service Medewerker,Helmond,2026-06-04,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-igo-promo-4393526741,https://nl.linkedin.com/company/igo-promo-nl,4393526741
IHG Hotels &amp; Resorts,Front Office Agent,Amsterdam,2026-09-03,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-agent-at-ihg-hotels-resorts-4460743412,https://uk.linkedin.com/company/ihghotels&amp;resorts,4460743412
IMCD Benelux BV,Customer Service Representative,Rotterdam,2026-09-02,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-at-imcd-benelux-bv-4451501939,https://www.linkedin.com/company/imcd-benelux-bv,4451501939
Impact Group,Customer Service Medewerker,Oss,2026-06-17,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-impact-group-4428767212,https://www.linkedin.com/company/impact-group-france,4428767212
Inktweb.nl,Customer Support,Alkmaar,2026-08-07,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-at-inktweb-nl-4450703072,https://nl.linkedin.com/company/inktweb,4450703072
Inktweb.nl,E-commerce Marketing Specialist,Alkmaar,2026-08-07,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-marketing-specialist-at-inktweb-nl-4450688495,https://nl.linkedin.com/company/inktweb,4450688495
Inktweb.nl,Product Manager / Assortimentsbeheerder,Alkmaar,2026-08-07,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/product-manager-assortimentsbeheerder-at-inktweb-nl-4450696334,https://nl.linkedin.com/company/inktweb,4450696334
Inktweb.nl,Inkoper,Alkmaar,2026-08-07,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/inkoper-at-inktweb-nl-4450703083,https://nl.linkedin.com/company/inktweb,4450703083
Inktweb.nl,Commercieel Medewerker,Alkmaar,2026-08-07,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-at-inktweb-nl-4450688494,https://nl.linkedin.com/company/inktweb,4450688494
Innomotion,Coördinator binnendienst,Varsseveld,2026-08-28,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/co%C3%B6rdinator-binnendienst-at-innomotion-4460347043,https://nl.linkedin.com/company/innomotion-b-v-,4460347043
Insify,Customer Support Specialist,Amsterdam,2026-09-14,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-specialist-at-insify-4371506602,https://nl.linkedin.com/company/insify,4371506602
Insight,Client Operations Specialist,Apeldoorn,2026-09-16,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/client-operations-specialist-at-insight-4450141051,https://www.linkedin.com/company/insight,4450141051
Instabee,Partner Success Associate,Amsterdam,2026-09-04,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/partner-success-associate-at-instabee-4462320033,https://se.linkedin.com/company/instabee-official,4462320033
Insulcon B.V. - Leader in High Temperature Solutions,Customer Service Medewerker | 32-40 uur,Rotterdam,2026-09-11,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-32-40-uur-at-insulcon-b-v-leader-in-high-temperature-solutions-4466062577,https://nl.linkedin.com/company/insulcon-b-v-,4466062577
Interieurwereld van de Belt,Verkoopmedewerker diverse afdelingen,Meppel,2026-09-21,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/verkoopmedewerker-diverse-afdelingen-at-interieurwereld-van-de-belt-4468770119,https://nl.linkedin.com/company/interieurwereld-van-de-belt,4468770119
Intralox,Customer Service Account Representative - Polish speaking,Hoofddorp,2026-09-04,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-account-representative-polish-speaking-at-intralox-4463383155,https://www.linkedin.com/company/intralox,4463383155
Intralox,Customer Service Account Representative - Spanish speaking,Hoofddorp,2026-09-04,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-account-representative-spanish-speaking-at-intralox-4463370954,https://www.linkedin.com/company/intralox,4463370954
Intralox,Customer Service Account Representative - Danish speaking,Hoofddorp,2026-09-21,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-account-representative-danish-speaking-at-intralox-4463385139,https://www.linkedin.com/company/intralox,4463385139
Invorderingsbedrijf,Klantenservice Medewerker,Den Haag,2026-07-13,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-at-invorderingsbedrijf-4440044391,https://nl.linkedin.com/company/invorderingsbedrijf,4440044391
InVue,Customer Support Specialist - German Speaking,Hoofddorp,2026-09-04,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-specialist-german-speaking-at-invue-4453255708,https://www.linkedin.com/company/invue,4453255708
ista Nederland,Klantenservicemedewerker,Schiedam,2026-09-16,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-ista-nederland-b-v-4468276179,https://nl.linkedin.com/company/ista-nederland-b-v,4468276179
IT-Wizzard,Eerstelijns support medewerker ICT,Harlingen,2026-09-15,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/eerstelijns-support-medewerker-ict-at-it-wizzard-4467471105,https://www.linkedin.com/company/it-wizzard,4467471105
itsme.,Commercieel medewerker,Rotterdam,2026-09-10,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-at-itsme-4464534095,https://nl.linkedin.com/company/itsme-b-v,4464534095
itsme.,Verkoopassistent,Breda,2026-09-10,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/verkoopassistent-at-itsme-4464529468,https://nl.linkedin.com/company/itsme-b-v,4464529468
IVO Rechtspraak,Medewerker KlantContact IT (Utrecht),Utrecht,2026-09-15,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/medewerker-klantcontact-it-utrecht-at-ivo-rechtspraak-4466197404,https://nl.linkedin.com/company/ivo-rechtspraak,4466197404
Jaarverslag.org,Product owner/ support medewerker,Apeldoorn,2026-09-21,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/product-owner-support-medewerker-at-jaarverslag-org-4181336321,https://nl.linkedin.com/company/jaarverslag-org,4181336321
Jaarverslag.org,Medewerker klantgeluk,Apeldoorn,2026-09-22,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/medewerker-klantgeluk-at-jaarverslag-org-4470282794,https://nl.linkedin.com/company/jaarverslag-org,4470282794
